season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,PIT,1,00-0039739,WR,Roman Wilson,Roman,Wilson,Ankle,,Out,Ankle,,Limited Participation in Practice,2024-09-06 19:24:14
2024,REG,PIT,1,00-0038388,CB,Darius Rush,Darius,Rush,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-09-08 19:48:38
2024,REG,PIT,1,00-0029263,QB,Russell Wilson,Russell,Wilson,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06 19:24:26
2024,REG,SEA,1,00-0035644,TE,Noah Fant,Noah,Fant,,,,Toe,,Full Participation in Practice,2024-09-06 20:29:02
2024,REG,SEA,1,00-0033941,S,Rayshawn Jenkins,Rayshawn,Jenkins,,,,Calf,,Full Participation in Practice,2024-09-06 20:29:10
2024,REG,SEA,1,00-0035678,LB,Dre'Mont Jones,Dre'Mont,Jones,,,,Hamstring,,Full Participation in Practice,2024-09-06 20:29:23
2024,REG,SEA,1,00-0032466,T,George Fant,George,Fant,Knee,,Out,,,"
    ",2024-09-08 20:46:20
2024,REG,SEA,1,00-0033439,TE,Pharaoh Brown,Pharaoh,Brown,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-06 19:44:44
2024,REG,SEA,1,00-0034350,LB,Uchenna Nwosu,Uchenna,Nwosu,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-06 19:45:15
2024,REG,SEA,1,00-0038134,RB,Kenneth Walker,Kenneth,Walker,Abdomen,,Questionable,,,"
    ",2024-09-08 23:15:34
2024,REG,SEA,1,00-0032211,WR,Tyler Lockett,Tyler,Lockett,Thigh,,Questionable,Thigh,,Full Participation in Practice,2024-09-06 19:44:26
2024,REG,SF,1,00-0039435,LB,Tatum Bethune,Tatum,Bethune,,,,Ankle,,Full Participation in Practice,2024-09-07 20:55:27
2024,REG,SF,1,00-0037829,G,Spencer Burford,Spencer,Burford,,,,Hand,,Full Participation in Practice,2024-09-07 20:55:27
2024,REG,SF,1,00-0039363,RB,Isaac Guerendo,Isaac,Guerendo,,,,Groin,,Full Participation in Practice,2024-09-07 20:55:38
2024,REG,SF,1,00-0034941,P,Mitch Wishnowsky,Mitch,Wishnowsky,,,,Back,Right Knee,Full Participation in Practice,2024-09-07 20:55:27
2024,REG,SF,1,00-0036288,DE,Yetur Gross-Matos,Yetur,Gross-Matos,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-07 20:56:17
2024,REG,SF,1,00-0038625,LB,Dee Winters,Dee,Winters,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-07 20:56:26
2024,REG,SF,1,00-0036564,S,Talanoa Hufanga,Talanoa,Hufanga,Knee,,Doubtful,Knee,,Limited Participation in Practice,2024-09-07 20:56:32
2024,REG,SF,1,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-10 02:33:16
2024,REG,SF,1,00-0036551,G,Aaron Banks,Aaron,Banks,Finger,,Questionable,Finger,,Limited Participation in Practice,2024-09-07 20:56:02
2024,REG,SF,1,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Calf,Achilles,Questionable,Calf,Achilles,Limited Participation in Practice,2024-09-07 20:56:02
2024,REG,TB,1,00-0036855,DE,Earnest Brown,Earnest,Brown,,,,Ribs,,Did Not Participate In Practice,2024-09-05 19:37:25
2024,REG,TB,1,00-0039049,LB,SirVocea Dennis,SirVocea,Dennis,,,,Shoulder,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0039068,LB,YaYa Diaby,YaYa,Diaby,,,,Ankle,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0039586,CB,Tyrek Funderburk,Tyrek,Funderburk,,,,Foot,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0035358,K,Chase McLaughlin,Chase,McLaughlin,,,,Abdomen,Illness,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0038823,S,Kaevon Merriweather,Kaevon,Merriweather,,,,Knee,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0037491,LB,J.J. Russell,J.J.,Russell,,,,Ribs,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0034989,T,Justin Skule,Justin,Skule,,,,Abdomen,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0036967,LB,Joe Tryon,Joe,Tryon,,,,Shoulder,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,,,,Quadricep,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06 19:50:58
2024,REG,TB,1,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06 19:51:10
2024,REG,TB,1,00-0036241,CB,Bryce Hall,Bryce,Hall,Ankle,,Out,,,"
    ",2024-09-08 22:07:12
2024,REG,TB,1,00-0037268,CB,Zyon McCollum,Zyon,McCollum,gameday concussion protocol evaluation,,Out,,,"
    ",2024-09-08 21:23:51
2024,REG,TB,1,00-0038127,DE,Logan Hall,Logan,Hall,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-06 19:52:14
2024,REG,TB,1,00-0039051,CB,Josh Hayes,Josh,Hayes,Ankle,,Out,Hip,,Full Participation in Practice,2024-09-08 21:57:19
2024,REG,TB,1,00-0039052,WR,Trey Palmer,Trey,Palmer,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-06 19:52:59
2024,REG,TB,1,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06 19:52:45
2024,REG,TEN,1,00-0033872,S,Jamal Adams,Jamal,Adams,Hip,,Out,Hip,,Did Not Participate In Practice,2024-09-06 18:20:29
2024,REG,TEN,1,00-0038853,LB,Otis Reese,Otis,Reese,Concussion,,Out,Concussion,,Limited Participation in Practice,2024-09-06 18:20:42
2024,REG,TEN,1,00-0036619,G,Dillon Radunz,Dillon,Radunz,Rib,,Questionable,,,"
    ",2024-09-08 19:26:47
2024,REG,TEN,1,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06 18:20:16
2024,REG,TEN,1,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-06 18:20:16
2024,REG,WAS,1,00-0039913,T,Brandon Coleman,Brandon,Coleman,,,,Shoulder,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0034333,DT,Daron Payne,Daron,Payne,,,,Back,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0034571,T,Trenton Scott,Trenton,Scott,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0032268,QB,Marcus Mariota,Marcus,Mariota,Chest,Pectoral,Out,Chest,Pectoral,Did Not Participate In Practice,2024-09-06 19:48:56
2024,REG,WAS,1,00-0039906,DT,Jer'Zhan Newton,Jer'Zhan,Newton,Foot,,Doubtful,Foot,,Limited Participation in Practice,2024-09-06 19:49:11
2024,REG,ARI,2,00-0035228,QB,Kyler Murray,Kyler,Murray,,,,Knee,,Full Participation in Practice,2024-09-13 19:55:09
2024,REG,ARI,2,00-0039807,CB,Max Melton,Max,Melton,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-13 19:55:35
2024,REG,ARI,2,00-0039521,WR,Xavier Weaver,Xavier,Weaver,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-09-13 19:55:35
2024,REG,ATL,2,00-0039393,RB,Jase McClellan,Jase,McClellan,,,,Knee,,Full Participation in Practice,2024-09-14 18:18:11
2024,REG,ATL,2,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Groin,,Full Participation in Practice,2024-09-14 18:18:06
2024,REG,ATL,2,00-0037587,LB,Nate Landman,Nate,Landman,Calf,Quadricep,Out,Calf,Quadricep,Did Not Participate In Practice,2024-09-14 18:18:57
2024,REG,ATL,2,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Groin,,Out,Groin,,Limited Participation in Practice,2024-09-14 18:19:47
2024,REG,BAL,2,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Shoulder,,Full Participation in Practice,2024-09-13 18:16:43
2024,REG,BAL,2,00-0039232,CB,Nate Wiggins,Nate,Wiggins,Neck,Concussion,Out,Neck,Concussion,Did Not Participate In Practice,2024-09-13 18:26:36
2024,REG,BAL,2,00-0039791,LB,Adisa Isaac,Adisa,Isaac,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2024-09-13 18:25:52
2024,REG,BAL,2,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,Eye,,Questionable,Eye,,Limited Participation in Practice,2024-09-13 18:26:28
2024,REG,BUF,2,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0035537,RB,Ty Johnson,Ty,Johnson,,,,Knee,,Full Participation in Practice,2024-09-11 15:19:49
2024,REG,BUF,2,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0037254,LB,Terrel Bernard,Terrel,Bernard,Pectoral,,Out,,,"
    ",2024-09-13 01:58:00
2024,REG,BUF,2,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Out,Forearm,,Did Not Participate In Practice,2024-09-11 15:20:31
2024,REG,BUF,2,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,Toe,,Out,Toe,,Did Not Participate In Practice,2024-09-11 15:20:36
2024,REG,BUF,2,00-0039879,DE,Javon Solomon,Javon,Solomon,Oblique,,Doubtful,Oblique,,Limited Participation in Practice,2024-09-11 15:20:25
2024,REG,BUF,2,00-0036403,DE,Casey Toohill,Casey,Toohill,Knee,,Questionable,,,"
    ",2024-09-13 01:01:22
2024,REG,CAR,2,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Ankle,,Full Participation in Practice,2024-09-13 23:19:41
2024,REG,CAR,2,00-0030035,WR,Adam Thielen,Adam,Thielen,,,,Shoulder,,Full Participation in Practice,2024-09-13 23:20:29
2024,REG,CAR,2,00-0036325,G,Robert Hunt,Robert,Hunt,,,,Shoulder,,Limited Participation in Practice,2024-09-13 23:16:28
2024,REG,CAR,2,00-0034368,LB,Josey Jewell,Josey,Jewell,,,,Groin,,Limited Participation in Practice,2024-09-13 23:16:52
2024,REG,CAR,2,00-0035084,T,Yosuah Nijman,Yosuah,Nijman,,,,Tibia,,Limited Participation in Practice,2024-09-13 23:18:24
2024,REG,CAR,2,00-0037429,RB,Raheem Blackshear,Raheem,Blackshear,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-09-13 23:21:28
2024,REG,CAR,2,00-0028872,P,Johnny Hekker,Johnny,Hekker,Back,,Questionable,Back,,Full Participation in Practice,2024-09-13 23:23:00
2024,REG,CAR,2,00-0036417,G,Damien Lewis,Damien,Lewis,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-13 23:21:50
2024,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,Back,Knee,Questionable,Back,Knee,Limited Participation in Practice,2024-09-13 23:22:15
2024,REG,CAR,2,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Hamstring,Back,Questionable,Hamstring,Back,Limited Participation in Practice,2024-09-13 23:22:39
2024,REG,CHI,2,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-13 19:25:39
2024,REG,CHI,2,00-0039822,T,Kiran Amegadjie,Kiran,Amegadjie,,,,Quadricep,,Limited Participation in Practice,2024-09-13 19:25:27
2024,REG,CHI,2,00-0035382,C,Ryan Bates,Ryan,Bates,Shoulder,Elbow,Out,Shoulder,Elbow,Did Not Participate In Practice,2024-09-13 19:26:37
2024,REG,CHI,2,00-0035099,FB,Khari Blasingame,Khari,Blasingame,Hand,Knee,Out,Hand,Knee,Did Not Participate In Practice,2024-09-13 19:26:43
2024,REG,CHI,2,00-0038937,DT,Zacch Pickens,Zacch,Pickens,Groin,,Doubtful,Groin,,Full Participation in Practice,2024-09-16 03:10:07
2024,REG,CHI,2,00-0036716,LB,Amen Ogbongbemiga,Amen,Ogbongbemiga,gameday concussion protocol evaluation,,Questionable,,,"
    ",2024-09-16 02:50:32
2024,REG,CHI,2,00-0030279,WR,Keenan Allen,Keenan,Allen,Heel,,Questionable,Heel,,Did Not Participate In Practice,2024-09-13 19:26:13
2024,REG,CHI,2,00-0033782,DE,DeMarcus Walker,DeMarcus,Walker,Foot,,Questionable,Foot,,Full Participation in Practice,2024-09-13 19:26:13
2024,REG,CHI,2,00-0039919,WR,Rome Odunze,Rome,Odunze,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13 19:26:13
2024,REG,CIN,2,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-09-13 19:02:52
2024,REG,CIN,2,00-0036251,RB,Zack Moss,Zack,Moss,,,,Neck,,Full Participation in Practice,2024-09-13 19:02:52
2024,REG,CIN,2,00-0035631,TE,Drew Sample,Drew,Sample,,,,Biceps,,Full Participation in Practice,2024-09-13 19:04:00
2024,REG,CIN,2,00-0036294,LB,Logan Wilson,Logan,Wilson,,,,Knee,,Full Participation in Practice,2024-09-13 19:03:08
2024,REG,CIN,2,00-0036199,S,Geno Stone,Geno,Stone,,,,Back,,Limited Participation in Practice,2024-09-13 19:03:50
2024,REG,CIN,2,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Hamstring,,Out,,,"
    ",2024-09-15 23:08:49
2024,REG,CIN,2,00-0039908,DT,Kris Jenkins,Kris,Jenkins,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-09-13 19:10:33
2024,REG,CIN,2,00-0034800,DT,B.J. Hill,B.J.,Hill,Hamstring,,Out,Knee,,Full Participation in Practice,2024-09-15 23:09:58
2024,REG,CIN,2,00-0036410,WR,Tee Higgins,Tee,Higgins,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-13 19:05:16
2024,REG,CIN,2,00-0034613,TE,Tanner Hudson,Tanner,Hudson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13 19:10:20
2024,REG,CIN,2,00-0039925,T,Amarius Mims,Amarius,Mims,Pectoral,,Doubtful,Pectoral,,Limited Participation in Practice,2024-09-13 19:10:51
2024,REG,CLE,2,00-0039417,CB,Myles Harden,Myles,Harden,,,,Shin,,Did Not Participate In Practice,2024-09-11 19:46:50
2024,REG,CLE,2,00-0036236,C,Nick Harris,Nick,Harris,,,,Knee,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0036915,"
    ",Jeremiah Owusu-Koramoah,Jeremiah,Owusu-Koramoah,,,,Hand,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0037251,DE,Alex Wright,Alex,Wright,,,,Triceps,Elbow,Full Participation in Practice,2024-09-13 19:11:16
2024,REG,CLE,2,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Elbow,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Foot,,Limited Participation in Practice,2024-09-13 19:10:57
2024,REG,CLE,2,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Foot,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Limited Participation in Practice,2024-09-13 19:10:50
2024,REG,CLE,2,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Knee,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0039014,T,Dawand Jones,Dawand,Jones,Cramps,,Note,,,"
    ",2024-09-15 18:37:31
2024,REG,CLE,2,00-0037257,WR,David Bell,David,Bell,Hip,,Out,,,"
    ",2024-09-15 18:41:55
2024,REG,CLE,2,00-0038098,RB,Pierre Strong,Pierre,Strong,Hamstring,,Out,,,"
    ",2024-09-15 18:51:18
2024,REG,CLE,2,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13 19:12:06
2024,REG,CLE,2,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Out,Knee,,Limited Participation in Practice,2024-09-13 19:12:37
2024,REG,CLE,2,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13 19:11:28
2024,REG,DAL,2,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:53:35
2024,REG,DAL,2,00-0031357,CB,C.J. Goodwin,C.J.,Goodwin,,,,Foot,,Full Participation in Practice,2024-09-13 18:34:04
2024,REG,DAL,2,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:53:49
2024,REG,DAL,2,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,,,,Calf,,Full Participation in Practice,2024-09-13 18:34:12
2024,REG,DAL,2,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:54:16
2024,REG,DAL,2,00-0038741,WR,John Stephens,John,Stephens,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-13 18:34:53
2024,REG,DAL,2,00-0038041,TE,Jake Ferguson,Jake,Ferguson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13 18:34:46
2024,REG,DAL,2,00-0031402,G,Zack Martin,Zack,Martin,Knee,,Questionable,Not injury related - resting player,,Full Participation in Practice,2024-09-15 19:28:28
2024,REG,DEN,2,00-0033538,T,Garett Bolles,Garett,Bolles,,,,Calf,,Full Participation in Practice,2024-09-13 20:43:04
2024,REG,DEN,2,00-0039809,LB,Jonah Elliss,Jonah,Elliss,,,,Knee,,Full Participation in Practice,2024-09-13 20:20:03
2024,REG,DEN,2,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Achilles,,Full Participation in Practice,2024-09-13 20:42:59
2024,REG,DEN,2,00-0037278,C,Luke Wattenberg,Luke,Wattenberg,,,,Ankle,,Full Participation in Practice,2024-09-13 20:20:11
2024,REG,DEN,2,00-0036995,LB,Baron Browning,Baron,Browning,Foot,,Out,,,"
    ",2024-09-15 22:34:00
2024,REG,DEN,2,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,Concussion,,Out,,,"
    ",2024-09-15 21:12:03
2024,REG,DEN,2,00-0034847,T,Mike McGlinchey,Mike,McGlinchey,Knee,,Out,,,"
    ",2024-09-15 23:20:41
2024,REG,DEN,2,00-0039424,WR,Devaughn Vele,Devaughn,Vele,Ribs,,Out,Ribs,,Did Not Participate In Practice,2024-09-13 20:43:31
2024,REG,DEN,2,00-0038605,S,J.L. Skinner,J.L.,Skinner,Ankle,,Questionable,,,"
    ",2024-09-15 22:54:06
2024,REG,DET,2,00-0034778,CB,Carlton Davis,Carlton,Davis,,,,Chest,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0032424,DT,D.J. Reader,D.J.,Reader,,,,Quadricep,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0039448,"
    ",Loren Strickland,Loren,Strickland,,,,Thumb,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0033914,LB,Alex Anzalone,Alex,Anzalone,Concussion,,Out,,,"
    ",2024-09-15 21:25:47
2024,REG,DET,2,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13 19:50:07
2024,REG,DET,2,00-0039451,WR,Isaiah Williams,Isaiah,Williams,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-09-13 19:49:55
2024,REG,DET,2,00-0034344,DE,Marcus Davenport,Marcus,Davenport,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2024-09-13 19:49:37
2024,REG,DET,2,00-0039903,CB,Terrion Arnold,Terrion,Arnold,Finger,,Questionable,,,"
    ",2024-09-15 18:13:22
2024,REG,DET,2,00-0037667,S,Kerby Joseph,Kerby,Joseph,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,DET,2,00-0036880,T,Penei Sewell,Penei,Sewell,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,DET,2,00-0037240,WR,Jameson Williams,Jameson,Williams,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,GB,2,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Full Participation in Practice,2024-09-13 19:34:21
2024,REG,GB,2,00-0039850,LB,Edgerrin Cooper,Edgerrin,Cooper,,,,Knee,,Full Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0035633,CB,Corey Ballentine,Corey,Ballentine,,,,Oblique,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Back,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0037074,LB,Quay Walker,Quay,Walker,,,,Groin,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0039904,T,Jordan Morgan,Jordan,Morgan,Shoulder,,Out,,,"
    ",2024-09-15 18:33:27
2024,REG,GB,2,00-0036264,QB,Jordan Love,Jordan,Love,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-09-13 19:35:28
2024,REG,GB,2,00-0039811,RB,MarShawn Lloyd,MarShawn,Lloyd,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 19:35:28
2024,REG,GB,2,00-0039146,WR,Jayden Reed,Jayden,Reed,Calf,Shin,Questionable,Calf,Shin,Limited Participation in Practice,2024-09-13 19:35:28
2024,REG,HOU,2,00-0036554,WR,Nico Collins,Nico,Collins,,,,Illness,,Full Participation in Practice,2024-09-13 20:00:03
2024,REG,HOU,2,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Ankle,,Full Participation in Practice,2024-09-13 19:59:57
2024,REG,HOU,2,00-0034355,S,M.J. Stewart,M.J.,Stewart,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-13 20:00:57
2024,REG,HOU,2,00-0033897,RB,Joe Mixon,Joe,Mixon,Ankle,,Questionable,,,"
    ",2024-09-16 03:02:09
2024,REG,HOU,2,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-09-13 20:00:38
2024,REG,HOU,2,00-0038936,C,Juice Scruggs,Juice,Scruggs,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-09-13 20:00:38
2024,REG,IND,2,00-0035269,K,Matt Gay,Matt,Gay,,,,Hernia,,Full Participation in Practice,2024-09-13 13:09:43
2024,REG,IND,2,00-0039340,DE,Laiatu Latu,Laiatu,Latu,Hip,,Out,,,"
    ",2024-09-15 19:15:15
2024,REG,IND,2,00-0036253,S,Julian Blackmon,Julian,Blackmon,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-13 13:10:04
2024,REG,IND,2,00-0037616,S,Nick Cross,Nick,Cross,Abdomen,,Questionable,,,"
    ",2024-09-15 17:54:31
2024,REG,IND,2,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Back,,Questionable,Back,,Did Not Participate In Practice,2024-09-13 13:09:58
2024,REG,IND,2,00-0038997,WR,Josh Downs,Josh,Downs,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-13 13:09:58
2024,REG,IND,2,00-0036479,DE,Kwity Paye,Kwity,Paye,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 13:09:58
2024,REG,JAX,2,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-13 19:19:01
2024,REG,JAX,2,00-0036974,CB,Tyson Campbell,Tyson,Campbell,,,,Hamstring,,Did Not Participate In Practice,2024-09-11 19:17:02
2024,REG,JAX,2,00-0033889,T,Cam Robinson,Cam,Robinson,,,,Knee,,Full Participation in Practice,2024-09-13 19:19:27
