status,display_name,first_name,last_name,esb_id,gsis_id,birth_date,college_name,position_group,position,jersey_number,height,weight,years_of_experience,team_abbr,team_seq,current_team_id,football_name,entry_year,rookie_year,draft_club,draft_number,college_conference,status_description_abbr,status_short_description,gsis_it_id,short_name,smart_id,headshot,suffix,uniform_number,draft_round
ACT,Amari Cooper,Amari,Cooper,COO487703,00-0031544,1994-06-17,Alabama,WR,WR,18.0,73.0,211.0,10,BUF,1.0,0610,Amari,2015.0,2015.0,OAK,4.0,Southeastern Conference,A01,Active,42347.0,A.Cooper,3200434f-4f48-7703-16a5-c78426109031,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zmtzqznqui37unmo5xv9",,18,
ACT,Amari Gainer,Amari,Gainer,GAI121407,00-0039539,2000-06-22,North Carolina,LB,OLB,53.0,75.0,235.0,0,LV,,2520,Amari,2024.0,2024.0,,,Atlantic Coast Conference,A01,Active,57658.0,A.Gainer,32004741-4912-1407-b7e2-88221e702f6d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g96ah6dogr90cak0zcw6",,53,
ACT,Amarius Mims,Amarius,Mims,MIM574524,00-0039925,2002-10-14,Georgia,OL,T,71.0,79.0,340.0,0,CIN,,0920,Amarius,2024.0,2024.0,CIN,18.0,Southeastern Conference,A01,Active,57139.0,A.Mims,32004d49-4d57-4524-e183-7486e766def2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wd6jgoem3ajvada2h7qx",,71,
ACT,Amba Etta-Tawo,Amba,Etta-Tawo,ETT087786,00-0033687,1993-11-10,Syracuse,WR,WR,6.0,73.0,194.0,1,NYG,1.0,3410,Amba,2017.0,2017.0,,,Atlantic Coast Conference,R36,R/I; NOT 90,45561.0,A.Etta-Tawo,32004554-5408-7786-69fb-fd0e8e8fbf90,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aah5tb7cf3tmxgltkjcu",,,
ACT,Amechi Uzodinma,Amechi,Uzodinma,UZO074158,00-0038872,2000-06-01,Ball State,DB,CB,35.0,72.0,193.0,0,LAC,,4400,Amechi,2023.0,2023.0,,,Mid-American Conference,A01,Active,56593.0,A.Uzodinma,3200555a-4f07-4158-8561-6d124498f960,,,35D,
ACT,Ameer Abdullah,Ameer,Abdullah,ABD647726,00-0032104,1993-06-13,Nebraska,RB,RB,8.0,69.0,203.0,10,LV,1.0,2520,Ameer,2015.0,2015.0,DET,54.0,Big Ten Conference,A01,Active,42397.0,A.Abdullah,32004142-4464-7726-b649-e09413abd27c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",,8,
ACT,Ameer Speed,Ameer,Speed,SPE166447,00-0038624,1999-10-13,Michigan State,DB,CB,38.0,75.0,215.0,2,CHI,,0810,Ameer,2023.0,2023.0,NE,214.0,Big Ten Conference,I01,Inactive,56079.0,A.Speed,32005350-4516-6447-f2d6-d984142ee220,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pjctmxb2lzwpsjtbh027",,38,
ACT,Amen Ogbongbemiga,Amen,Ogbongbemiga,OGB481369,00-0036716,1998-09-04,Oklahoma State,LB,ILB,45.0,73.0,235.0,4,CHI,,0810,Amen,2021.0,2021.0,,,Big Twelve Conference,A01,Active,53921.0,A.Ogbongbemiga,32004f47-4248-1369-e9de-868aa366e0be,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ku8hafkvbxcxwxddutoc",,45,
ACT,Amik Robertson,Amik,Robertson,ROB303302,00-0036375,1998-07-06,Louisiana Tech,DB,CB,21.0,69.0,183.0,5,DET,,1540,Amik,2020.0,2020.0,LV,139.0,Conference USA,A01,Active,52547.0,A.Robertson,3200524f-4230-3302-958f-f13960f24fcd,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1s05itajekmsto2zash",,21,
ACT,Amon-Ra St. Brown,Amon-Ra,St. Brown,STB415291,00-0036963,1999-10-24,Southern California,WR,WR,14.0,73.0,195.0,4,DET,,1540,Amon-Ra,2021.0,2021.0,DET,112.0,Pacific Twelve Conference,A01,Active,53541.0,A.St. Brown,32005354-4241-5291-a564-57e98d35161d,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmfuamqblg8jag0stpnq",,14,
ACT,Anders Carlson,Anders,Carlson,CAR111222,00-0038402,1998-06-16,Auburn,SPEC,K,18.0,77.0,215.0,2,NYJ,,3430,Anders,2023.0,2023.0,GB,207.0,Southeastern Conference,A01,Active,56072.0,A.Carlson,32004341-5211-1222-c169-8362fa35c795,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hier2cwevwkhkpgoxvb2",,18,
ACT,Andre Cisco,Andre,Cisco,CIS207645,00-0036941,2000-03-23,Syracuse,DB,SS,5.0,72.0,203.0,4,JAX,,2250,Andre,2021.0,2021.0,JAX,65.0,Atlantic Coast Conference,A01,Active,53494.0,A.Cisco,32004349-5320-7645-d990-4be4e62d11a3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kjm0rjlbsazqj8p4gmza",,5,
ACT,Andre Dillard,Andre,Dillard,DIL186167,00-0035233,1995-10-03,Washington State,OL,T,73.0,77.0,315.0,6,GB,1.0,1800,Andre,2019.0,2019.0,PHI,22.0,Pacific Twelve Conference,A01,Active,47805.0,A.Dillard,32004449-4c18-6167-8a82-fd2a79031894,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,73,
ACT,Andre Hal,Andre,Hal,HAL004143,00-0031087,1992-05-30,Vanderbilt,DB,FS,29.0,70.0,195.0,5,HOU,1.0,2120,Andre,2014.0,2014.0,HOU,216.0,Southeastern Conference,A01,Active,41445.0,A.Hal,32004841-4c00-4143-ea18-c0a29e2f6e2d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnfhsxqdezma8rp6jnji",Jr.,,
ACT,Andre James,Andre,James,JAM082794,00-0035127,1997-05-02,UCLA,OL,C,68.0,76.0,300.0,6,LV,1.0,2520,Andre,2019.0,2019.0,,,Pacific Twelve Conference,A01,Active,48235.0,A.James,32004a41-4d08-2794-4894-c3b88661c1cf,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g1fzdfbj74z9yxktrpja",,68,
ACT,Andrei Iosivas,Andrei,Iosivas,IOS307886,00-0038619,1999-10-15,Princeton,WR,WR,80.0,75.0,200.0,2,CIN,,0920,Andrei,2023.0,2023.0,CIN,206.0,Ivy League,A01,Active,56071.0,A.Iosivas,3200494f-5330-7886-63af-230c5aa763a8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgbqgzrxmbnmpcnkhsya",,80,
ACT,Andrew East,Andrew,East,EAS651714,00-0031994,1991-09-17,Vanderbilt,SPEC,LS,55.0,74.0,235.0,1,WAS,1.0,5110,Andrew,2015.0,2015.0,,,Southeastern Conference,A01,Active,42995.0,A.East,32004541-5365-1714-f417-84a8a61f2398,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfc2jq777a5c7mdfn6z5",,,
ACT,Andrew Jelks,Andrew,Jelks,JEL604521,00-0033388,1993-12-06,Vanderbilt,OL,OT,76.0,78.0,307.0,1,NE,1.0,3200,Andrew,2017.0,2017.0,,,Southeastern Conference,A01,Active,45282.0,A.Jelks,32004a45-4c60-4521-b861-9a9282701966,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/raz2lfe51y8mw9z293zn",,,
ACT,Andrew Meyer,Andrew,Meyer,MEY020320,00-0039485,2000-01-14,Texas-El Paso,OL,C,60.0,75.0,302.0,0,MIA,,2700,Andrew,2024.0,2024.0,,,Conference USA,A01,Active,57600.0,A.Meyer,32004d45-5902-0320-4fd8-ba1f4068e3c2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bgtrhhhlitwxzveohh47",,60,
ACT,Andrew Ogletree,Andrew,Ogletree,OGL659589,00-0037292,1998-07-28,Youngstown State,TE,TE,85.0,79.0,250.0,3,IND,,2200,Andrew,2022.0,2022.0,IND,192.0,Missouri Valley Football Conference,A01,Active,54657.0,A.Ogletree,32004f47-4c65-9589-92c7-47c2c9086ad6,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrp8dougs6jb0denyorz",,85,
ACT,Andrew Sendejo,Andrew,Sendejo,SEN095404,00-0027914,1987-09-09,Rice,DB,FS,42.0,73.0,210.0,10,IND,1.0,2200,Andrew,2010.0,2010.0,,,Conference USA,A01,Active,36712.0,A.Sendejo,32005345-4e09-5404-e93e-ef4cc80f343d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/siupf4yvtt6m2vo8eed9",,42,
ACT,Andrew Soroh,Andrew,Soroh,SOR483171,00-0035211,1996-02-12,Florida Atlantic,LB,DB,31.0,74.0,210.0,0,KC,1.0,2310,Andrew,2019.0,2019.0,,,Conference USA,A01,Active,48389.0,A.Soroh,3200534f-5248-3171-2d3a-94cd636d4edc,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohwknameqpriwmuzqmkd",,,
ACT,Andrew Trainer,Andrew,Trainer,TRA216079,00-0037477,1997-12-18,William &amp; Mary,OL,T,62.0,79.0,320.0,2,LAC,,4400,Andrew,2022.0,2022.0,,,Colonial Athletic Association,A01,Active,55063.0,A.Trainer,32005452-4121-6079-35a8-550bbe241d26,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fvmdwq9n5n5njsgpks4f",,62,
ACT,Andrew Van Ginkel,Andrew,Van Ginkel,VAN463493,00-0035272,1995-07-01,Wisconsin,LB,OLB,43.0,76.0,242.0,6,MIN,1.0,3000,Andrew,2019.0,2019.0,MIA,151.0,Big Ten Conference,A01,Active,47934.0,A.Van Ginkel,32005641-4e46-3493-ddb1-0c81031159d0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c4d7l9millp4ow5dj4uh",,43,
ACT,Andrew Vorhees,Andrew,Vorhees,VOR148318,00-0038383,1999-01-21,Southern California,OL,G,72.0,78.0,325.0,1,BAL,,0325,Andrew,2023.0,2023.0,BAL,229.0,Pacific Twelve Conference,A01,Active,56094.0,A.Vorhees,3200564f-5214-8318-1d8d-426c413b6104,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gj1imbni9lbpic4qcaz2",,72,
ACT,Andrew Wingard,Andrew,Wingard,WIN207636,00-0035378,1996-12-05,Wyoming,DB,FS,42.0,72.0,209.0,6,JAX,1.0,2250,Andrew,2019.0,2019.0,,,Mountain West Conference,A01,Active,48508.0,A.Wingard,32005749-4e20-7636-460a-d85b307ec0af,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/taq2othvpstxlsfz3fym",,42,
ACT,Andrew Wylie,Andrew,Wylie,WYL509323,00-0033831,1994-08-19,Eastern Michigan,OL,G,71.0,78.0,309.0,7,WAS,1.0,5110,Andrew,2017.0,2017.0,,,Mid-American Conference,A01,Active,45695.0,A.Wylie,32005759-4c50-9323-5039-dff2db753254,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ocotasgekygqeq8tmgzh",,71,
ACT,Andru Phillips,Andru,Phillips,PHI113751,00-0039821,2001-11-30,Kentucky,DB,CB,22.0,71.0,180.0,0,NYG,,3410,Andru,2024.0,2024.0,NYG,70.0,Southeastern Conference,A01,Active,57191.0,A.Phillips,32005048-4911-3751-9395-e8d40a3e1534,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0bch1ertg7pi0zo8r3o",,22,
ACT,Andrus Peat,Andrus,Peat,PEA709791,00-0032203,1993-11-04,Stanford,OL,G,75.0,79.0,316.0,10,LV,1.0,2520,Andrus,2015.0,2015.0,NO,13.0,Pacific Twelve Conference,A01,Active,42356.0,A.Peat,32005045-4170-9791-95bc-3fdcb6ed04c1,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kywsb7ruqnlllud6htwi",,75,
ACT,Andy Dalton,Andrew,Dalton,DAL659900,00-0027973,1987-10-29,Texas Christian,QB,QB,14.0,74.0,220.0,14,CAR,1.0,0750,Andy,2011.0,2011.0,CIN,35.0,Mountain West Conference,A01,Active,37110.0,A.Dalton,32004441-4c65-9900-551d-a31a0423b3ca,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",,14,
ACT,Andy Studebaker,Andy,Studebaker,STU396828,00-0026343,1985-09-16,Wheaton,LB,LB,59.0,75.0,255.0,8,IND,1.0,2200,Andy,,,,,,,,33284.0,,32005354-5539-6828-b9a4-24428b8b828e,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yklkt0ovdhbk3v0xu1fh",,,
ACT,Anfernee Jennings,Anfernee,Jennings,JEN457643,00-0036193,1997-09-01,Alabama,LB,OLB,33.0,75.0,259.0,5,NE,,3200,Anfernee,2020.0,2020.0,NE,87.0,Southeastern Conference,A01,Active,52495.0,A.Jennings,32004a45-4e45-7643-aa15-10fa6baa34c7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhpdybqsxdk8fo1wczc3",,33,
ACT,Anfernee Orji,Anfernee,Orji,ORJ415291,00-0038908,2000-10-06,Vanderbilt,LB,ILB,58.0,74.0,230.0,1,NO,,3300,Anfernee,2023.0,2023.0,,,Southeastern Conference,A01,Active,56630.0,A.Orji,32004f52-4a41-5291-4ac4-28d093af19ca,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q2upirpyzbbtq8ny00if",,58,
ACT,Anthony Barr,Anthony,Barr,BAR550678,00-0031256,1992-03-18,UCLA,LB,OLB,54.0,77.0,255.0,10,MIN,1.0,3000,Anthony,2014.0,2014.0,MIN,9.0,Pacific Twelve Conference,A01,Active,41235.0,A.Barr,32004241-5255-0678-26cd-58fd8ece815f,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qmdqkyi8gt67bvqtafxi",,54,
ACT,Anthony Dixon,Anthony,Dixon,DIX077953,00-0027772,1987-09-24,Mississippi State,RB,RB,26.0,73.0,233.0,6,BUF,1.0,0610,Anthony,,,,,,,,35612.0,,32004449-5807-7953-f869-6905f03f60da,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvbgbxspmjn0xo1kw8g9",,,
ACT,Anthony Fabiano,Anthony,Fabiano,FAB283136,00-0032567,1993-07-13,Harvard,OL,C,58.0,76.0,303.0,1,CLE,1.0,1050,Anthony,2016.0,2016.0,,,Ivy League,A01,Active,43687.0,A.Fabiano,32004641-4228-3136-2dd0-ab79a9a48126,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qhlze6yu74txql6l8pvu",Jr.,58,
ACT,Anthony Firkser,Anthony,Firkser,FIR355963,00-0033455,1995-02-19,Harvard,TE,TE,85.0,74.0,246.0,6,KC,1.0,2310,Anthony,2017.0,2017.0,,,Ivy League,A01,Active,45355.0,A.Firkser,32004649-5235-5963-ed29-7b11917cedd5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rpbs9wsnuhu9tgipzwuv",,85,
ACT,Anthony Gould,Anthony,Gould,GOU228729,00-0039816,2001-04-06,Oregon State,WR,WR,6.0,68.0,172.0,0,IND,,2200,Anthony,2024.0,2024.0,IND,142.0,Pacific Twelve Conference,A01,Active,57263.0,A.Gould,3200474f-5522-8729-5dc4-7b9f21129015,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dnpsavsditrxjiqobxst",,6,
ACT,Anthony Harris,Anthony,Harris,HAR339211,00-0031799,1991-10-09,Virginia,DB,FS,41.0,73.0,202.0,6,PHI,1.0,3700,Anthony,2015.0,2015.0,,,Atlantic Coast Conference,A01,Active,42830.0,A.Harris,32004841-5233-9211-38c7-6c0c9c19cf19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yrs393stmux18uxypuvk",,41,
ACT,Anthony Hitchens,Anthony,Hitchens,HIT298611,00-0031348,1992-06-10,Iowa,LB,ILB,53.0,72.0,235.0,7,KC,1.0,2310,Anthony,2014.0,2014.0,DAL,119.0,Big Ten Conference,A01,Active,41348.0,A.Hitchens,32004849-5429-8611-771a-88e8f3395d41,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imetresqtxpqaqwu4iyv",Jr.,53,
ACT,Anthony Johnson,Anthony,Johnson,JOH789936,00-0038411,1999-12-02,Iowa State,DB,FS,23.0,72.0,207.0,2,NYG,,3410,Anthony,2023.0,2023.0,GB,242.0,Big Twelve Conference,I01,Inactive,56107.0,A.Johnson,32004a4f-4878-9936-25b4-d6b1428e60fb,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hrmdmayuthqss0ogeo8g",,23,
ACT,Anthony Jones,Anthony,Jones,JON039033,00-0036057,,,RB,RB,36.0,70.0,209.0,0,SEA,,4600,,,,,,,,,,,32004a4f-4e03-9033-9772-4ca89eba5009,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tv6djnoqmmdbaaoafdxa",,,
ACT,Anthony Levine,Anthony,Levine,LEV588156,00-0027539,1987-03-27,Tennessee State,DB,SS,41.0,71.0,207.0,9,BAL,1.0,0325,Anthony,2010.0,2010.0,,,Ohio Valley Conference,A01,Active,36060.0,A.Levine,32004c45-5658-8156-a32d-7fbb1c1a107a,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gew5y4jtrh2jd7guowwk",,41,
ACT,Anthony Nelson,Anthony,Nelson,NEL115040,00-0035254,1997-03-04,Iowa,LB,OLB,98.0,79.0,272.0,6,TB,1.0,4900,Anthony,2019.0,2019.0,TB,107.0,Big Ten Conference,A01,Active,47890.0,A.Nelson,32004e45-4c11-5040-c7a6-234521681d54,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdyfdf3ei22btsolqqat",,98,
ACT,Anthony Richardson,Anthony,Richardson,RIC387833,00-0039164,2002-05-22,Florida,QB,QB,5.0,76.0,232.0,2,IND,,2200,Anthony,2023.0,2023.0,IND,4.0,Southeastern Conference,A01,Active,55868.0,A.Richardson,32005249-4338-7833-9fd1-1d5e168eb504,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/areyvihumylqo7y2ehk2",,5,
ACT,Anthony Walker,Anthony,Walker,WAL077409,00-0033570,1995-08-08,Northwestern,LB,MLB,6.0,73.0,230.0,8,MIA,1.0,2700,Anthony,2017.0,2017.0,IND,161.0,Big Ten Conference,I01,Inactive,44974.0,A.Walker,32005741-4c07-7409-5aab-1c4a483d11b7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e0zs0cfqze82te05sqi3",Jr.,6,
ACT,Antoine Winfield Jr.,Antoine,Winfield,WIN159348,00-0036411,1998-08-16,Minnesota,DB,FS,31.0,69.0,205.0,5,TB,,4900,Antoine,2020.0,2020.0,TB,45.0,Big Ten Conference,A01,Active,52453.0,A.Winfield,32005749-4e15-9348-98c8-23be07463b71,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ljw68n2jwngfvfzjozr5",Jr.,31,
ACT,Anton Harrison,Anton,Harrison,HAR575324,00-0038934,2002-02-02,Oklahoma,OL,T,77.0,77.0,315.0,2,JAX,,2250,Anton,2023.0,2023.0,JAX,27.0,Big Twelve Conference,A01,Active,55891.0,A.Harrison,32004841-5257-5324-7acd-121b32d76e46,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ez7yq5xihio1e1stxfwi",,77,
ACT,Antonio Andrews,Antonio,Andrews,AND650999,00-0030789,1992-08-17,Western Kentucky,RB,RB,26.0,70.0,225.0,3,TEN,1.0,2100,Antonio,2014.0,2014.0,,,Sun Belt Conference,A01,Active,41627.0,,3200414e-4465-0999-f415-78a6433db8e2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwy4g14dflaelkretfzv",,,
ACT,Antonio Callaway,Antonio,Callaway,CAL612552,00-0034772,1997-01-09,Florida,WR,WR,80.0,71.0,200.0,2,DAL,1.0,1200,Antonio,2018.0,2018.0,CLE,105.0,Southeastern Conference,A01,Active,46174.0,A.Callaway,32004341-4c61-2552-abe1-70ec5629d91c,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qebxtrpadsvtqkgvfy2u",,80,
ACT,Antonio Gibson,Antonio,Gibson,GIB415285,00-0036328,1998-06-23,Memphis,RB,RB,4.0,74.0,221.0,5,NE,,3200,Antonio,2020.0,2020.0,WAS,66.0,American Athletic Conference,A01,Active,52474.0,A.Gibson,32004749-4241-5285-a215-d633ff9a6f70,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsjhpzgfdilf9cyrpeup",,4,
ACT,Antonio Hamilton,Antonio,Hamilton,HAM184824,00-0032933,1993-01-24,South Carolina State,DB,CB,33.0,72.0,190.0,9,ATL,1.0,0200,Antonio,2016.0,2016.0,,,Mid-Eastern Athletic Conference,A01,Active,43986.0,A.Hamilton,32004841-4d18-4824-5017-25555a65166e,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vr67l0o3rl37elhaulrf",,33,
ACT,Antonio Johnson,Antonio,Johnson,JOH061167,00-0038596,2001-10-29,Texas A&amp;M,DB,FS,26.0,75.0,195.0,2,JAX,,2250,Antonio,2023.0,2023.0,JAX,160.0,Southeastern Conference,A01,Active,56025.0,A.Johnson,32004a4f-4806-1167-a48a-d4b74b81a5a9,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tjsf0gcjadctiutzrg6y",,26,
ACT,Antonio Morrison,Antonio,Morrison,MOR564646,00-0032406,1994-12-06,Florida,LB,ILB,44.0,73.0,241.0,3,GB,1.0,1800,Antonio,2016.0,2016.0,IND,125.0,Southeastern Conference,A01,Active,43414.0,A.Morrison,32004d4f-5256-4646-be3d-82ef348fa3d1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d424jomnnjoya26p8neh",,,
ACT,Ar'Darius Washington,Ar'Darius,Washington,WAS049867,00-0036587,1999-11-02,Texas Christian,DB,FS,29.0,68.0,178.0,3,BAL,,0325,Ar'Darius,2021.0,2021.0,,,Big Twelve Conference,A01,Active,53819.0,A.Washington,32005741-5304-9867-cbf8-485ef22c746c,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ptjh8ufk5zfpdc0yrpeq",,29,
ACT,Arden Key,Arden,Key,KEY099037,00-0034825,1996-05-03,Louisiana State,LB,OLB,49.0,77.0,240.0,7,TEN,1.0,2100,Arden,2018.0,2018.0,OAK,87.0,Southeastern Conference,A01,Active,46156.0,A.Key,32004b45-5909-9037-774f-e67d2a30cb11,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xxdj5ryrs3vlp7ubhbye",Jr.,49,
ACT,Arik Armstead,Arik,Armstead,ARM057964,00-0032164,1993-11-15,Oregon,DL,DE,91.0,79.0,292.0,10,JAX,1.0,2250,Arik,2015.0,2015.0,SF,17.0,Pacific Twelve Conference,A01,Active,42360.0,A.Armstead,32004152-4d05-7964-59d3-546e5e96e618,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ra0eag1wqgvw1nzbpy4a",,91,
ACT,Arnold Ebiketie,Arnold,Ebiketie,EBI415291,00-0038116,1999-01-23,Penn State,LB,OLB,17.0,75.0,256.0,3,ATL,,0200,Arnold,2022.0,2022.0,ATL,38.0,Big Ten Conference,A01,Active,54503.0,A.Ebiketie,32004542-4941-5291-2f5f-b9168e0c96c0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqgcmucimktsyc0eapao",,17,
ACT,Arrion Springs,Arrion,Springs,SPR266361,00-0034299,1995-09-19,Oregon,DB,DB,39.0,70.0,208.0,1,LAC,1.0,3900,Arrion,2018.0,2018.0,,,Pacific Twelve Conference,A01,Active,46524.0,A.Springs,32005350-5226-6361-2478-e3050b70765d,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etbwz2f0ps2fjsol6rvs",,,
ACT,Arron Mosby,Arron,Mosby,MOS008081,00-0037364,1999-04-13,Fresno State,DL,DE,53.0,75.0,230.0,2,GB,,1800,Arron,2022.0,2022.0,,,Mountain West Conference,A01,Active,54949.0,A.Mosby,32004d4f-5300-8081-aad8-2b0095b8cdc4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sub2rfbfzebhuxzlt2jd",,53,
ACT,Art Green,Art,Green,GRE064435,00-0038788,2000-04-29,Houston,DB,CB,35.0,74.0,200.0,1,NYG,,3410,Art,2023.0,2023.0,,,American Athletic Conference,A01,Active,56507.0,A.Green,32004752-4506-4435-27a6-512190124784,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i34yjdehrdokczx5kwya",,35,
ACT,Arthur Brown,Arthur,Brown,BRO267826,00-0030458,1990-06-17,Kansas State,LB,LB,42.0,72.0,240.0,5,SEA,1.0,4600,Arthur,2013.0,2013.0,BAL,56.0,Big Twelve Conference,A01,Active,40004.0,,32004252-4f26-7826-b181-9c278553a688,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vkdjou1tnrmctxq703rw",Jr.,,
ACT,Arthur Maulet,Arthur,Maulet,MAU475233,00-0033503,1993-07-13,Memphis,DB,CB,10.0,70.0,190.0,8,BAL,1.0,0325,Arthur,2017.0,2017.0,,,American Athletic Conference,A01,Active,45395.0,A.Maulet,32004d41-5547-5233-80cb-174c6c903503,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yes3epodpjvubtvfoy7e",,10,
ACT,Ashton Dulin,Ashton,Dulin,DUL521764,00-0035021,1997-05-15,Malone,WR,WR,16.0,73.0,215.0,6,IND,1.0,2200,Ashton,2019.0,2019.0,,,Great Lakes Intercollegiate Athletic Conference,A01,Active,48118.0,A.Dulin,32004455-4c52-1764-a87e-56f5232faa90,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/so1vzml0sxv84xoyyr2n",,16,
ACT,Ashtyn Davis,Ashtyn,Davis,DAV163785,00-0036329,1996-10-10,California,DB,SS,21.0,73.0,200.0,5,NYJ,,3430,Ashtyn,2020.0,2020.0,NYJ,68.0,Pacific Twelve Conference,A01,Active,52476.0,A.Davis,32004441-5616-3785-71b6-36de3d91d151,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xbanhtslhiidu6nutxzc",,21,
ACT,Audric Estimé,Audric,Estime,EST610772,00-0039373,2003-09-06,Notre Dame,RB,RB,23.0,71.0,227.0,0,DEN,,1400,Audric,2024.0,2024.0,DEN,147.0,Independent,A01,Active,57268.0,A.Estime,32004553-5461-0772-74c0-fa722e2922d5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb8k8fqbi3rnecaiqrcy",,23,
ACT,Austin Booker,Austin,Booker,BOO005373,00-0039840,2002-12-14,Kansas,DL,DE,94.0,78.0,245.0,0,CHI,,0810,Austin,2024.0,2024.0,CHI,144.0,Big Twelve Conference,A01,Active,57265.0,A.Booker,3200424f-4f00-5373-700b-a9f16bc56e46,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1unnbpdxmzbu5uxzlus",,94,
ACT,Austin Capps,Austin,Capps,CAP606964,00-0035777,,,OL,C,,76.0,304.0,0,ATL,,200,,,,,,,,,,,32004341-5060-6964-85b4-a6ea0aa41b22,,,,
ACT,Austin Ekeler,Austin,Ekeler,EKE189430,00-0033699,1995-05-17,"Western State, Colo.",RB,RB,30.0,70.0,200.0,8,WAS,1.0,5110,Austin,2017.0,2017.0,,,Rocky Mountain Athletic Conference,A01,Active,45573.0,A.Ekeler,3200454b-4518-9430-b8b6-2128b5b3e282,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",,30,
ACT,Austin Hooper,Austin,Hooper,HOO570770,00-0032392,1994-10-29,Stanford,TE,TE,81.0,76.0,254.0,9,NE,1.0,3200,Austin,2016.0,2016.0,ATL,81.0,Pacific Twelve Conference,A01,Active,43370.0,A.Hooper,3200484f-4f57-0770-bd7c-1cf59d6025ab,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hj0ybtjspne3t1cso961",,81,
